"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species"
"3171",304.42041227253,0.981303919069186,1.08376890742774,1.04480492890234,"MF2","deep","GP","OFRA"
"3172",304.490246135663,0.972822911822244,1.0759984534386,1.03732537741269,"MF2","deep","GP","OFRA"
"3173",304.560079998795,0.964202972230956,1.06802179838612,1.02968007796068,"MF2","deep","GP","OFRA"
"3174",304.629913861928,0.955444796937429,1.05983799838229,1.02186858746614,"MF2","deep","GP","OFRA"
"3175",304.69974772506,0.946549119436791,1.05144619188153,1.01389051945962,"MF2","deep","GP","OFRA"
"3176",304.769581588193,0.937516709315812,1.04308722644919,1.00574554465605,"MF2","deep","GP","OFRA"
"3177",304.839415451325,0.928348371457293,1.03549705392258,0.997433391452579,"MF2","deep","GP","OFRA"
"3178",304.909249314458,0.919044945211964,1.02770223679387,0.988953846349229,"MF2","deep","GP","OFRA"
"3179",304.97908317759,0.909607303539701,1.01970122399341,0.980306754291021,"MF2","deep","GP","OFRA"
"3180",305.048917040723,0.900036352121959,1.01149253851257,0.97149201893066,"MF2","deep","GP","OFRA"
"3181",305.118750903855,0.890333028447384,1.00307477983158,0.962509602811016,"MF2","deep","GP","OFRA"
"3182",305.188584766988,0.880498300872463,0.994769420336355,0.953359527466792,"MF2","deep","GP","OFRA"
"3183",305.25841863012,0.870533167659214,0.986280642975974,0.944041873445091,"MF2","deep","GP","OFRA"
"3184",305.328252493253,0.860438655991982,0.977586075504167,0.934556780244869,"MF2","deep","GP","OFRA"
"3185",305.398086356386,0.850215820975294,0.968684539690973,0.924904446175395,"MF2","deep","GP","OFRA"
"3186",305.467920219518,0.839865744614777,0.959574939037889,0.915085128134094,"MF2","deep","GP","OFRA"
"3187",305.537754082651,0.82938953478325,0.950256260740184,0.905099141304514,"MF2","deep","GP","OFRA"
"3188",305.607587945783,0.818788324173834,0.94072757752793,0.894946858775101,"MF2","deep","GP","OFRA"
"3189",305.677421808916,0.80806326924236,0.930988049379392,0.88462871108015,"MF2","deep","GP","OFRA"
"3190",305.747255672048,0.797215549140752,0.921036925100199,0.874145185663953,"MF2","deep","GP","OFRA"
"3191",305.817089535181,0.786246364643577,0.910873543762653,0.863496826269899,"MF2","deep","GP","OFRA"
"3192",305.886923398313,0.775156937069557,0.900497335999597,0.852684232256107,"MF2","deep","GP","OFRA"
"3193",305.956757261446,0.763948507200082,0.889907825148047,0.841708057839702,"MF2","deep","GP","OFRA"
"3194",306.026591124578,0.75262233419642,0.879104628237943,0.830569011271671,"MF2","deep","GP","OFRA"
"3195",306.096424987711,0.741179694517533,0.868087456822215,0.819267853944691,"MF2","deep","GP","OFRA"
"3196",306.166258850843,0.729600064015887,0.856856117644865,0.807805399436501,"MF2","deep","GP","OFRA"
"3197",306.236092713976,0.717904839060625,0.845410513144087,0.796182512491201,"MF2","deep","GP","OFRA"
"3198",306.305926577108,0.706095878066219,0.833750641788516,0.784400107941554,"MF2","deep","GP","OFRA"
"3199",306.375760440241,0.69417451806176,0.821876598244815,0.772459149574923,"MF2","deep","GP","OFRA"
"3200",306.445594303373,0.682142108792547,0.809788573375823,0.760360648946041,"MF2","deep","GP","OFRA"
"3201",306.515428166506,0.670000011657991,0.79748685406898,0.748105664139724,"MF2","deep","GP","OFRA"
"3202",306.585262029639,0.65774959866026,0.784971822895228,0.735695298486602,"MF2","deep","GP","OFRA"
"3203",306.655095892771,0.645392251365302,0.772243957599623,0.723130699235417,"MF2","deep","GP","OFRA"
"3204",306.724929755904,0.63292935987737,0.75930383042506,0.710413056184989,"MF2","deep","GP","OFRA"
"3205",306.794763619036,0.620362321828408,0.746152107271452,0.697543600279381,"MF2","deep","GP","OFRA"
"3206",306.864597482169,0.60769254138366,0.732789546693403,0.68452360216986,"MF2","deep","GP","OFRA"
"3207",306.934431345301,0.594921428264239,0.719216998739444,0.671354370746738,"MF2","deep","GP","OFRA"
"3208",307.004265208434,0.582050396788139,0.705435403637298,0.658037251644985,"MF2","deep","GP","OFRA"
"3209",307.074099071566,0.56908086493027,0.691445790329386,0.64457362572673,"MF2","deep","GP","OFRA"
"3210",307.143932934699,0.556014253402799,0.677249274864054,0.630964907544449,"MF2","deep","GP","OFRA"
"3211",307.213766797831,0.542851984756275,0.662847058647769,0.617212543787938,"MF2","deep","GP","OFRA"
"3212",307.283600660964,0.529595482502504,0.648240426564589,0.603318011718676,"MF2","deep","GP","OFRA"
"3213",307.353434524096,0.516246170259701,0.633430744969194,0.589282817594741,"MF2","deep","GP","OFRA"
"3214",307.423268387229,0.502805470920757,0.618419459560628,0.575108495089808,"MF2","deep","GP","OFRA"
"3215",307.493102250361,0.48927480584482,0.603208093143568,0.560796603709066,"MF2","deep","GP","OFRA"
"3216",307.562936113494,0.475655594072936,0.587798243284963,0.546348727205471,"MF2","deep","GP","OFRA"
"3217",307.632769976626,0.461949251567947,0.572191579873559,0.531766471999146,"MF2","deep","GP","OFRA"
"3218",307.702603839759,0.448157190479179,0.556389842590552,0.517051465603079,"MF2","deep","GP","OFRA"
"3219",307.772437702892,0.434280818431956,0.54039483829923,0.502205355057686,"MF2","deep","GP","OFRA"
"3220",307.842271566024,0.420321537842253,0.524208438362037,0.487229805377079,"MF2","deep","GP","OFRA"
"3221",307.912105429157,0.406280745256644,0.507832575893416,0.472126498009639,"MF2","deep","GP","OFRA"
"3222",307.981939292289,0.392159830717644,0.491269242956852,0.456897129315377,"MF2","deep","GP","OFRA"
"3223",308.051773155422,0.377960177154325,0.474520487714364,0.441543409062291,"MF2","deep","GP","OFRA"
"3224",308.121607018554,0.363683159798388,0.457848207538795,0.42606705894412,"MF2","deep","GP","OFRA"
"3225",308.191440881687,0.348799232722648,0.441595789228498,0.410469811121349,"MF2","deep","GP","OFRA"
"3226",308.261274744819,0.332930869927945,0.425874807333192,0.394753406787785,"MF2","deep","GP","OFRA"
"3227",308.331108607952,0.316141215816072,0.41133373379786,0.378919594764006,"MF2","deep","GP","OFRA"
"3228",308.400942471084,0.298201678260429,0.397075919803356,0.362970130119843,"MF2","deep","GP","OFRA"
"3229",308.470776334217,0.279976989250137,0.382742617951695,0.346906772827076,"MF2","deep","GP","OFRA"
"3230",308.540610197349,0.26163573251867,0.368335139795787,0.330731286444061,"MF2","deep","GP","OFRA"
"3231",308.610444060482,0.243180192115017,0.353854789977121,0.314445436833292,"MF2","deep","GP","OFRA"
"3232",308.680277923614,0.224612640087527,0.339302865686249,0.298050990913205,"MF2","deep","GP","OFRA"
"3233",308.750111786747,0.205935335074766,0.3246806561453,0.281549715445146,"MF2","deep","GP","OFRA"
"3234",308.81994564988,0.18715052096541,0.309989442112675,0.264943375856531,"MF2","deep","GP","OFRA"
"3235",308.889779513012,0.168260425626631,0.29523049540972,0.24823373510077,"MF2","deep","GP","OFRA"
"3236",308.959613376145,0.1492672597007,0.280405078469476,0.231422552554727,"MF2","deep","GP","OFRA"
"3237",309.029447239277,0.130173215469029,0.265514443907292,0.214511582954135,"MF2","deep","GP","OFRA"
"3238",309.09928110241,0.110980465783138,0.250559834113356,0.197502575367621,"MF2","deep","GP","OFRA"
"3239",309.169114965542,0.0916911630612318,0.235542480866702,0.180397272209278,"MF2","deep","GP","OFRA"
"3240",309.238948828675,0.0723074383496119,0.220463604970651,0.163197408290263,"MF2","deep","GP","OFRA"
"3241",309.308782691807,0.052831400447618,0.205324415909383,0.14590470990938,"MF2","deep","GP","OFRA"
"3242",309.37861655494,0.03326513509499,0.190126111525459,0.128520893982819,"MF2","deep","GP","OFRA"
"3243",309.448450418072,0.0136107042199007,0.174869877717725,0.111047667212636,"MF2","deep","GP","OFRA"
"3244",309.518284281205,-0.00612985475329688,0.159556888159626,0.0934867252942513,"MF2","deep","GP","OFRA"
"3245",309.588118144337,-0.0259545295386485,0.144188304037207,0.07583975216226,"MF2","deep","GP","OFRA"
"3246",309.65795200747,-0.045861333566832,0.128765273806607,0.0581084192744885,"MF2","deep","GP","OFRA"
"3247",309.727785870602,-0.0658483065085681,0.113288932970749,0.0402943849340054,"MF2","deep","GP","OFRA"
"3248",309.797619733735,-0.0859135147453481,0.0977604038744781,0.0223992936482438,"MF2","deep","GP","OFRA"
"3249",309.867453596867,-0.106055051788922,0.082180795517908,0.00442477552497578,"MF2","deep","GP","OFRA"
"3250",309.93728746,-0.126271038651214,0.0665512033876292,-0.013627554295353,"MF2","deep","GP","OFRA"
"3251",292.44413575,0.721525950199998,1.07416297920859,0.92573364158631,"SF3","shallow","GP","OFRA"
"3252",292.51387556494,0.729207700323679,1.07579949878926,0.928829163579012,"SF3","shallow","GP","OFRA"
"3253",292.58361537988,0.736863865519347,1.07743058223328,0.931919831612821,"SF3","shallow","GP","OFRA"
"3254",292.653355194819,0.744493961372013,1.07905611702617,0.935005548671321,"SF3","shallow","GP","OFRA"
"3255",292.723095009759,0.75209749385721,1.08067598794517,0.938086214917136,"SF3","shallow","GP","OFRA"
"3256",292.792834824699,0.759673959214587,1.08229007699789,0.941161727613819,"SF3","shallow","GP","OFRA"
"3257",292.862574639639,0.767222843822912,1.08389826335972,0.94423198104573,"SF3","shallow","GP","OFRA"
"3258",292.932314454578,0.77474362407647,1.08550042331,0.947296866435814,"SF3","shallow","GP","OFRA"
"3259",293.002054269518,0.782235766263182,1.08709643016687,0.950356271861256,"SF3","shallow","GP","OFRA"
"3260",293.071794084458,0.789698726444623,1.08868615422084,0.953410082166985,"SF3","shallow","GP","OFRA"
"3261",293.141533899398,0.79713195033807,1.09026946266707,0.956458178876939,"SF3","shallow","GP","OFRA"
"3262",293.211273714337,0.804534873200842,1.09187732061386,0.959500440103055,"SF3","shallow","GP","OFRA"
"3263",293.281013529277,0.811906919717172,1.09376187655717,0.962536740451966,"SF3","shallow","GP","OFRA"
"3264",293.350753344217,0.81924750388774,1.09563672892321,0.965566950929294,"SF3","shallow","GP","OFRA"
"3265",293.420493159157,0.82655602892224,1.09750167642562,0.968590938841561,"SF3","shallow","GP","OFRA"
"3266",293.490232974096,0.833831887135081,1.0993565133226,0.9716085676956,"SF3","shallow","GP","OFRA"
"3267",293.559972789036,0.840505567158684,1.10120102932928,0.974619697095448,"SF3","shallow","GP","OFRA"
"3268",293.629712603976,0.846356138506171,1.10303500952883,0.977624182636682,"SF3","shallow","GP","OFRA"
"3269",293.699452418916,0.852192853598212,1.10485823428228,0.980621875798113,"SF3","shallow","GP","OFRA"
"3270",293.769192233855,0.858015449748902,1.10667047913702,0.983612623830788,"SF3","shallow","GP","OFRA"
"3271",293.838932048795,0.863823658259344,1.10847151473415,0.986596269644296,"SF3","shallow","GP","OFRA"
"3272",293.908671863735,0.869617204298178,1.11026110671446,0.98957265169024,"SF3","shallow","GP","OFRA"
"3273",293.978411678675,0.875395806780333,1.11203901562325,0.992541603842907,"SF3","shallow","GP","OFRA"
"3274",294.048151493614,0.881159178243927,1.11380499681387,0.995502955277018,"SF3","shallow","GP","OFRA"
"3275",294.117891308554,0.886907024725286,1.11555880035005,0.998456530342531,"SF3","shallow","GP","OFRA"
"3276",294.187631123494,0.892639045632151,1.11730017090701,1.00140214843647,"SF3","shallow","GP","OFRA"
"3277",294.257370938434,0.897901902412149,1.11902884767139,1.00433962387162,"SF3","shallow","GP","OFRA"
"3278",294.327110753373,0.902855204381064,1.12074456423996,1.00726876574222,"SF3","shallow","GP","OFRA"
"3279",294.396850568313,0.907802478379915,1.12244704851725,1.0101893777864,"SF3","shallow","GP","OFRA"
"3280",294.466590383253,0.912743591316639,1.12413602261194,1.01310125824542,"SF3","shallow","GP","OFRA"
"3281",294.536330198193,0.91767840519793,1.12581120273223,1.01600419971965,"SF3","shallow","GP","OFRA"
"3282",294.606070013133,0.922606776955949,1.12747229908007,1.01889798902123,"SF3","shallow","GP","OFRA"
"3283",294.675809828072,0.927528558269203,1.12911901574431,1.02178240702329,"SF3","shallow","GP","OFRA"
"3284",294.745549643012,0.93244359537738,1.13075105059287,1.02465722850586,"SF3","shallow","GP","OFRA"
"3285",294.815289457952,0.937351728889938,1.13236809516389,1.02752222199813,"SF3","shallow","GP","OFRA"
"3286",294.885029272892,0.942252793588317,1.13396983455594,1.03037714961735,"SF3","shallow","GP","OFRA"
"3287",294.954769087831,0.947146618221492,1.13555594731725,1.03322176690403,"SF3","shallow","GP","OFRA"
"3288",295.024508902771,0.952033025294739,1.1371261053341,1.03605582265354,"SF3","shallow","GP","OFRA"
"3289",295.094248717711,0.956911830851403,1.13867997371842,1.03887905874409,"SF3","shallow","GP","OFRA"
"3290",295.163988532651,0.961782844247416,1.1402172106945,1.04169120996088,"SF3","shallow","GP","OFRA"
"3291",295.23372834759,0.966645867918367,1.14173746748506,1.04449200381659,"SF3","shallow","GP","OFRA"
"3292",295.30346816253,0.97150069713898,1.14324038819657,1.04728116036804,"SF3","shallow","GP","OFRA"
"3293",295.37320797747,0.976347119774644,1.14472560970398,1.05005839202895,"SF3","shallow","GP","OFRA"
"3294",295.44294779241,0.981184916024893,1.14619276153493,1.05282340337889,"SF3","shallow","GP","OFRA"
"3295",295.512687607349,0.985891807894312,1.14764146575335,1.05557589096828,"SF3","shallow","GP","OFRA"
"3296",295.582427422289,0.990053157621938,1.14907133684275,1.05831554311947,"SF3","shallow","GP","OFRA"
"3297",295.652167237229,0.994207491538517,1.1504819815891,1.06104203972377,"SF3","shallow","GP","OFRA"
"3298",295.721907052169,0.998354622916543,1.15187299896345,1.0637550520346,"SF3","shallow","GP","OFRA"
"3299",295.791646867108,1.00249435808506,1.15324398000437,1.06645424245653,"SF3","shallow","GP","OFRA"
"3300",295.861386682048,1.0066264961816,1.15459450770024,1.0691392643303,"SF3","shallow","GP","OFRA"
"3301",295.931126496988,1.01075082889568,1.15592415687159,1.07180976171379,"SF3","shallow","GP","OFRA"
"3302",296.000866311928,1.01486714020379,1.15723249405347,1.07446536915896,"SF3","shallow","GP","OFRA"
"3303",296.070606126867,1.01897520609534,1.15851907737807,1.07710571148468,"SF3","shallow","GP","OFRA"
"3304",296.140345941807,1.02307479428957,1.1597834564575,1.07973040354547,"SF3","shallow","GP","OFRA"
"3305",296.210085756747,1.02716566394301,1.16102517226712,1.08233904999631,"SF3","shallow","GP","OFRA"
"3306",296.279825571687,1.03124756534722,1.16224375702931,1.08493124505322,"SF3","shallow","GP","OFRA"
"3307",296.349565386626,1.03532023961657,1.16343873409785,1.08750657224996,"SF3","shallow","GP","OFRA"
"3308",296.419305201566,1.03938341836583,1.16460961784313,1.09006460419068,"SF3","shallow","GP","OFRA"
"3309",296.489045016506,1.04343682337713,1.16575591353822,1.09260490229856,"SF3","shallow","GP","OFRA"
"3310",296.558784831446,1.0474801662562,1.16687711724596,1.09512701656055,"SF3","shallow","GP","OFRA"
"3311",296.628524646386,1.05151314807741,1.16797271570729,1.09763048526826,"SF3","shallow","GP","OFRA"
"3312",296.698264461325,1.05510156536703,1.16904218623081,1.10011483475496,"SF3","shallow","GP","OFRA"
"3313",296.768004276265,1.05830261916403,1.17008499658394,1.10257957912888,"SF3","shallow","GP","OFRA"
"3314",296.837744091205,1.06149581753301,1.1711006048856,1.10502422000275,"SF3","shallow","GP","OFRA"
"3315",296.907483906145,1.0646809211419,1.17208845950086,1.10744824621984,"SF3","shallow","GP","OFRA"
"3316",296.977223721084,1.06785768164092,1.17304799893742,1.10985113357639,"SF3","shallow","GP","OFRA"
"3317",297.046963536024,1.07102584133564,1.17397865174436,1.11223234454073,"SF3","shallow","GP","OFRA"
"3318",297.116703350964,1.07418513284911,1.17528142007746,1.11459132796906,"SF3","shallow","GP","OFRA"
"3319",297.186443165904,1.0773352787723,1.17685414716824,1.11692751881812,"SF3","shallow","GP","OFRA"
"3320",297.256182980843,1.07952825751633,1.17838323940114,1.11924033785483,"SF3","shallow","GP","OFRA"
"3321",297.325922795783,1.08132897279631,1.17986796181351,1.12152919136315,"SF3","shallow","GP","OFRA"
"3322",297.395662610723,1.08312566047441,1.18130757187412,1.12379347084817,"SF3","shallow","GP","OFRA"
"3323",297.465402425663,1.08491819059668,1.18270131958357,1.1260325527378,"SF3","shallow","GP","OFRA"
"3324",297.535142240602,1.08670642776901,1.18560881664709,1.12824579808215,"SF3","shallow","GP","OFRA"
"3325",297.604882055542,1.08849023093029,1.18857297439833,1.13043255225089,"SF3","shallow","GP","OFRA"
"3326",297.674621870482,1.09026945311615,1.1914467169166,1.13259214462871,"SF3","shallow","GP","OFRA"
"3327",297.744361685422,1.09204394121286,1.19422891368237,1.13472388830931,"SF3","shallow","GP","OFRA"
"3328",297.814101500361,1.09381353570121,1.19691843784313,1.13682707978806,"SF3","shallow","GP","OFRA"
"3329",297.883841315301,1.09557807038968,1.1995141669275,1.13890099865369,"SF3","shallow","GP","OFRA"
"3330",297.953581130241,1.09733737213671,1.20201498357065,1.14094490727925,"SF3","shallow","GP","OFRA"
"3331",298.023320945181,1.09909126056149,1.20441977625036,1.14295805051282,"SF3","shallow","GP","OFRA"
"3332",298.09306076012,1.10062088681212,1.20672744003265,1.14493965536815,"SF3","shallow","GP","OFRA"
"3333",298.16280057506,1.10176496219111,1.20893687732613,1.14688893071579,"SF3","shallow","GP","OFRA"
"3334",298.23254039,1.10290432787508,1.21104699864417,1.14880506697496,"SF3","shallow","GP","OFRA"
"3335",298.30228020494,1.10403881990512,1.21321064475339,1.15068723580668,"SF3","shallow","GP","OFRA"
"3336",298.372020019879,1.10516826754342,1.215474600931,1.15253458980862,"SF3","shallow","GP","OFRA"
"3337",298.441759834819,1.1062924929844,1.21763553387419,1.15434626221207,"SF3","shallow","GP","OFRA"
"3338",298.511499649759,1.10741131105326,1.21969234804536,1.15612136658166,"SF3","shallow","GP","OFRA"
"3339",298.581239464699,1.10852452889138,1.22164395807837,1.15785899651824,"SF3","shallow","GP","OFRA"
"3340",298.650979279639,1.10963194562795,1.2237449976125,1.15955822536557,"SF3","shallow","GP","OFRA"
"3341",298.720719094578,1.11073335203731,1.22605289788073,1.16121810592141,"SF3","shallow","GP","OFRA"
